id,count,site,locality,date,vaccine_type,posted,website
1383734217930989575,,Cvs - Seekonk,Seekonk,2021-04-18 10:48:40,,2021-04-18 10:48:40,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Fall River,Fall River,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Greenfield,Greenfield,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Holyoke,Holyoke,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Hyde Park,Hyde Park,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Lynn,Lynn,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Methuen,Methuen,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - New Bedford,New Bedford,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - North Easton,North Easton,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Palmer,Palmer,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Seekonk,Seekonk,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - South Yarmouth,South Yarmouth,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Springfield,Springfield,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383760903972159488,,Cvs - Westport,Westport,2021-04-18 12:34:43,,2021-04-18 12:34:43,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Fall River,Fall River,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Greenfield,Greenfield,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Haverhill,Haverhill,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Holyoke,Holyoke,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Lowell,Lowell,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - New Bedford,New Bedford,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Palmer,Palmer,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Seekonk,Seekonk,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - South Yarmouth,South Yarmouth,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Springfield,Springfield,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Taunton,Taunton,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383753117276143617,,Cvs - Westport,Westport,2021-04-18 12:03:46,,2021-04-18 12:03:46,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Brockton,Brockton,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - East Boston,East Boston,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Fall River,Fall River,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Greenfield,Greenfield,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Holyoke,Holyoke,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Lynn,Lynn,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - New Bedford,New Bedford,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - North Easton,North Easton,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - North Grafton,North Grafton,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Palmer,Palmer,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Seekonk,Seekonk,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - South Yarmouth,South Yarmouth,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Springfield,Springfield,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Taunton,Taunton,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - West Bridgewater,West Bridgewater,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383749519016226819,,Cvs - Westport,Westport,2021-04-18 11:49:28,,2021-04-18 11:49:28,https://t.co/cvau09byrf
1383745625519386624,,Cvs - Springfield,Springfield,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745625519386624,,Cvs - Taunton,Taunton,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745625519386624,,Cvs - Waltham,Waltham,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745625519386624,,Cvs - Westport,Westport,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Agawam,Agawam,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Brockton,Brockton,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Chelsea,Chelsea,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - East Boston,East Boston,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Fall River,Fall River,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Greenfield,Greenfield,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Holyoke,Holyoke,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Hyannis,Hyannis,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Lowell,Lowell,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Lynn,Lynn,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Malden,Malden,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Methuen,Methuen,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - New Bedford,New Bedford,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - North Easton,North Easton,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Palmer,Palmer,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Randolph,Randolph,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - Seekonk,Seekonk,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383745623493468162,,Cvs - South Yarmouth,South Yarmouth,2021-04-18 11:34:00,,2021-04-18 11:34:00,https://t.co/cvau09byrf
1383771980969562114,,Cvs - Fall River,Fall River,2021-04-18 13:18:44,,2021-04-18 13:18:44,https://t.co/cvau09byrf
1383771980969562114,,Cvs - Greenfield,Greenfield,2021-04-18 13:18:44,,2021-04-18 13:18:44,https://t.co/cvau09byrf
1383771980969562114,,Cvs - Lynn,Lynn,2021-04-18 13:18:44,,2021-04-18 13:18:44,https://t.co/cvau09byrf
1383771980969562114,,Cvs - Methuen,Methuen,2021-04-18 13:18:44,,2021-04-18 13:18:44,https://t.co/cvau09byrf
1383771980969562114,,Cvs - New Bedford,New Bedford,2021-04-18 13:18:44,,2021-04-18 13:18:44,https://t.co/cvau09byrf
1383771980969562114,,Cvs - Palmer,Palmer,2021-04-18 13:18:44,,2021-04-18 13:18:44,https://t.co/cvau09byrf
1383771980969562114,,Cvs - South Yarmouth,South Yarmouth,2021-04-18 13:18:44,,2021-04-18 13:18:44,https://t.co/cvau09byrf
1383771980969562114,,Cvs - Waltham,Waltham,2021-04-18 13:18:44,,2021-04-18 13:18:44,https://t.co/cvau09byrf
1383764607597117440,32,Heywood Healthcare,Gardner,2021-04-20 00:00:00,,2021-04-18 12:49:26,https://t.co/vd7sxht2zu
1383775873355042816,,Cvs - Fall River,Fall River,2021-04-18 13:34:12,,2021-04-18 13:34:12,https://t.co/cvau09byrf
1383775873355042816,,Cvs - Mattapan,Mattapan,2021-04-18 13:34:12,,2021-04-18 13:34:12,https://t.co/cvau09byrf
1383775873355042816,,Cvs - New Bedford,New Bedford,2021-04-18 13:34:12,,2021-04-18 13:34:12,https://t.co/cvau09byrf
1383775873355042816,,Cvs - Palmer,Palmer,2021-04-18 13:34:12,,2021-04-18 13:34:12,https://t.co/cvau09byrf
1383775873355042816,,Cvs - Seekonk,Seekonk,2021-04-18 13:34:12,,2021-04-18 13:34:12,https://t.co/cvau09byrf
1383775873355042816,,Cvs - South Yarmouth,South Yarmouth,2021-04-18 13:34:12,,2021-04-18 13:34:12,https://t.co/cvau09byrf
1383775873355042816,,Cvs - Springfield,Springfield,2021-04-18 13:34:12,,2021-04-18 13:34:12,https://t.co/cvau09byrf
1383775873355042816,,Cvs - Westport,Westport,2021-04-18 13:34:12,,2021-04-18 13:34:12,https://t.co/cvau09byrf
1383802745866526725,30,Roslindale Covid-19 Vaccination Site @ St. Nectarios Function Hall,Roslindale,2021-04-21 00:00:00,,2021-04-18 15:20:59,https://t.co/wia9wknghy
1383802248841498625,,Cvs - East Falmouth,East Falmouth,2021-04-18 15:19:00,,2021-04-18 15:19:00,https://t.co/cvau09byrf
1383802248841498625,,Cvs - Fall River,Fall River,2021-04-18 15:19:00,,2021-04-18 15:19:00,https://t.co/cvau09byrf
1383802248841498625,,Cvs - New Bedford,New Bedford,2021-04-18 15:19:00,,2021-04-18 15:19:00,https://t.co/cvau09byrf
1383802248841498625,,Cvs - Waltham,Waltham,2021-04-18 15:19:00,,2021-04-18 15:19:00,https://t.co/cvau09byrf
1383802248841498625,,Cvs - Westport,Westport,2021-04-18 15:19:00,,2021-04-18 15:19:00,https://t.co/cvau09byrf
1383869556163186692,29,Roxbury Covid-19 Vaccination Site @ Twelfth Baptist Church,Roxbury,2021-04-20,,2021-04-18 19:46:27,https://t.co/wia9wknghy
1383869554254761995,23,Roxbury Covid-19 Vaccination Site @ Twelfth Baptist Church,Roxbury,2021-04-19,,2021-04-18 19:46:27,https://t.co/wia9wknghy
1383952922552111106,25,South Boston Community Health Center,South Boston,2021-04-19,,2021-04-19 01:17:43,https://t.co/zjqfm6kep1
1383949620728844289,34,South Boston Community Health Center,South Boston,2021-04-19,,2021-04-19 01:04:36,https://t.co/zjqfm6kep1
1383939628126801924,55,Holtzman Medical Group - Mount Ida Campus (moderna),Newton,2021-04-21,,2021-04-19 00:24:54,https://t.co/26mhbugjnd
1383954760353521671,34,Roslindale Covid-19 Vaccination Site @ St. Nectarios Function Hall,Roslindale,2021-04-22,,2021-04-19 01:25:02,https://t.co/wia9wknghy
1384001614269194243,10,"Mercy Medical Center, Springfield Ma",,2021-04-26,,2021-04-19 04:31:13,https://t.co/4kpqeebsgu
1383997906051424265,21,Roslindale Covid-19 Vaccination Site @ St. Nectarios Function Hall,Roslindale,2021-04-23,,2021-04-19 04:16:28,https://t.co/wia9wknghy
1383993895319588867,29,"Mercy Medical Center, Springfield Ma",,2021-04-26,,2021-04-19 04:00:32,https://t.co/4kpqeebsgu
1384022863938605061,16,Roslindale Covid-19 Vaccination Site @ St. Nectarios Function Hall,Roslindale,2021-04-26,,2021-04-19 05:55:39,https://t.co/wia9wknghy
1384040550647533573,,Cvs - Fall River,Fall River,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384040550647533573,,Cvs - Hyannis,Hyannis,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384040550647533573,,Cvs - New Bedford,New Bedford,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384040550647533573,,Cvs - Palmer,Palmer,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384040550647533573,,Cvs - Seekonk,Seekonk,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384040550647533573,,Cvs - South Yarmouth,South Yarmouth,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384040550647533573,,Cvs - Springfield,Springfield,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384040550647533573,,Cvs - Taunton,Taunton,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384040550647533573,,Cvs - Westport,Westport,2021-04-19 07:05:56,,2021-04-19 07:05:56,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Southbridge,Southbridge,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Springfield,Springfield,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Sturbridge,Sturbridge,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Taunton,Taunton,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Waltham,Waltham,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Watertown,Watertown,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Wayland,Wayland,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - West Bridgewater,West Bridgewater,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Westport,Westport,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055814864834565,,Cvs - Worcester,Worcester,2021-04-19 08:06:35,,2021-04-19 08:06:35,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Hyde Park,Hyde Park,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Ipswich,Ipswich,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Lowell,Lowell,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Lynn,Lynn,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Malden,Malden,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Maynard,Maynard,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Medfield,Medfield,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Medford,Medford,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Methuen,Methuen,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Milford,Milford,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - New Bedford,New Bedford,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - North Easton,North Easton,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - North Grafton,North Grafton,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Palmer,Palmer,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Peabody,Peabody,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Randolph,Randolph,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - Seekonk,Seekonk,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055812922900480,,Cvs - South Yarmouth,South Yarmouth,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Agawam,Agawam,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Bellingham,Bellingham,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Boston,Boston,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Braintree,Braintree,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Brockton,Brockton,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Cambridge,Cambridge,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Chelsea,Chelsea,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Dedham,Dedham,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Dracut,Dracut,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - East Boston,East Boston,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - East Falmouth,East Falmouth,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Fall River,Fall River,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Greenfield,Greenfield,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Haverhill,Haverhill,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Holbrook,Holbrook,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Holyoke,Holyoke,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Hudson,Hudson,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384055811089985538,,Cvs - Hyannis,Hyannis,2021-04-19 08:06:34,,2021-04-19 08:06:34,https://t.co/cvau09byrf
1384051829273632774,,Cvs - Fall River,Fall River,2021-04-19 07:50:45,,2021-04-19 07:50:45,https://t.co/cvau09byrf
1384051829273632774,,Cvs - New Bedford,New Bedford,2021-04-19 07:50:45,,2021-04-19 07:50:45,https://t.co/cvau09byrf
1384051829273632774,,Cvs - Palmer,Palmer,2021-04-19 07:50:45,,2021-04-19 07:50:45,https://t.co/cvau09byrf
1384051829273632774,,Cvs - Seekonk,Seekonk,2021-04-19 07:50:45,,2021-04-19 07:50:45,https://t.co/cvau09byrf
1384051829273632774,,Cvs - South Yarmouth,South Yarmouth,2021-04-19 07:50:45,,2021-04-19 07:50:45,https://t.co/cvau09byrf
1384051829273632774,,Cvs - Springfield,Springfield,2021-04-19 07:50:45,,2021-04-19 07:50:45,https://t.co/cvau09byrf
1384051829273632774,,Cvs - Westport,Westport,2021-04-19 07:50:45,,2021-04-19 07:50:45,https://t.co/cvau09byrf
1384097172329680903,,Cvs - West Bridgewater,West Bridgewater,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097172329680903,,Cvs - Westport,Westport,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Agawam,Agawam,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Brockton,Brockton,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Chelsea,Chelsea,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - East Boston,East Boston,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - East Falmouth,East Falmouth,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Holbrook,Holbrook,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Holyoke,Holyoke,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Hyannis,Hyannis,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Hyde Park,Hyde Park,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Lowell,Lowell,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Lynn,Lynn,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Malden,Malden,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Mattapan,Mattapan,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Methuen,Methuen,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - North Easton,North Easton,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Randolph,Randolph,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Seekonk,Seekonk,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Springfield,Springfield,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384097170433798145,,Cvs - Taunton,Taunton,2021-04-19 10:50:55,,2021-04-19 10:50:55,https://t.co/cvau09byrf
1384123837281751040,27,South Lawrence East School,,2021-04-20,,2021-04-19 12:36:53,https://t.co/ljiq8isafh
1384115583097065472,80,South Lawrence East School,,2021-04-20,,2021-04-19 12:04:05,https://t.co/ljiq8isafh
1384137669152624650,14,Roslindale Covid-19 Vaccination Site @ St. Nectarios Function Hall,Roslindale,2021-04-29,,2021-04-19 13:31:51,https://t.co/wia9wknghy
1384136974169108488,30,Mattapan Covid-19 Vaccination Site @ Morning Star Baptist Church,Mattapan,2021-04-29,,2021-04-19 13:29:05,https://t.co/wia9wknghy
1384134690324369411,12,Roslindale Covid-19 Vaccination Site @ St. Nectarios Function Hall,Roslindale,2021-04-28,,2021-04-19 13:20:00,https://t.co/wia9wknghy
1384132958861230081,17,South Lawrence East School,,2021-04-20,,2021-04-19 13:13:07,https://t.co/ljiq8isafh
1384150988446072836,18,Roxbury Covid-19 Vaccination Site @ Twelfth Baptist Church,Roxbury,2021-05-01,,2021-04-19 14:24:46,https://t.co/wia9wknghy
1384150986202116104,39,Roxbury Covid-19 Vaccination Site @ Twelfth Baptist Church,Roxbury,2021-04-21,,2021-04-19 14:24:46,https://t.co/wia9wknghy
